original_text,processed_text,label,label_id,token_count
"Using 6a, evabe use kre most of the case e kaj hiye jai, but ekhn ektu main town er baire gele onno device may be 3g pabe erkm area tkhn network issue massively e choke pore, literally cll o kra jai na majhe majhe,",using 6a evabe use kre most of the case e kaj hiye jai but ekhn ektu main town er baire gele onno device may be 3g pabe erkm area tkhn network issue massively e choke pore literally cll o kra jai na majhe majhe,Mixed,3,44
"Use kora sesh camera eto valo lage na, zoom. Korle fati jay use korar koto thake na r. Amne onk lite weight. Hard feel o valo. Baki sob valoe lage",use kora sesh camera eto valo lage na zoom korle fati jay use korar koto thake na r amne onk lite weight hard feel o valo baki sob valoe lage,Mixed,3,30
Update sara kaj kore na. Bt valo offer er jnno best.,update sara kaj kore na bt valo offer er jnno best,Mixed,3,11
"Update korar por Faaalto hoyce . Balance,minute, data akhon r sora sori dekha jay na. agertai vlo cilo.",update korar por faaalto hoyce balance minute data akhon r sora sori dekha jay na agertai vlo cilo,Mixed,3,18
Update diye akdom baje lagche ager ta better chilo,update diye akdom baje lagche ager ta better chilo,Mixed,3,9
Update diyar por onek solo hoye gece ager tai valo selo,update diyar por onek solo hoye gece ager tai valo selo,Mixed,3,11
Uodate er pore baal banaiso tomra... Eto complicated korar kisu silona.. Purana tai valo silo,uodate er pore baal banaiso tomra eto complicated korar kisu silona purana tai valo silo,Mixed,3,15
Under 20000 hole tik silo but er opur e price gele eta belu for money noe,under 20000 hole tik silo but er opur e price gele eta belu for money noe,Mixed,3,16
Ultrawide camera nai eta te. Thakle best option hoto,ultrawide camera nai eta te thakle best option hoto,Mixed,3,9
Ultra technology nila valo hoito. ei camera ta bhalo na,ultra technology nila valo hoito ei camera ta bhalo na,Mixed,3,10
Tws m10 diye amio ekhon apnar kotha sunchi etar battery khuv baje diyechilo ekhon ager battery fele diye ekta 18650 battery lagiye dilam ekhon valo charge thake i mean 89 bar duita airbuds charge kora jai,tws m10 diye amio ekhon apnar kotha sunchi etar battery khuv baje diyechilo ekhon ager battery fele diye ekta 18650 battery lagiye dilam ekhon valo charge thake i mean 89 bar duita airbuds charge kora jai,Mixed,3,36
"TV show tar humor funny, but episodes ta too long.",tv show tar humor funny but episodes ta too long,Mixed,3,10
"Tushar vai idaning sponsor paile pam martei thake , ei pc bari nia jaben ,bus e niben , monitor dibe k? jmne boltse jano mac eita",tushar vai idaning sponsor paile pam martei thake ei pc bari nia jaben bus e niben monitor dibe k jmne boltse jano mac eita,Mixed,3,24
Tushar vai er salary 5 lakh. Ar sabbir vai er 69k mante parchi na 302,tushar vai er salary 5 lakh ar sabbir vai er 69k mante parchi na 302,Mixed,3,15
Tushar bhai ke onek bhallage kintu ekta jinish onek chokhe portesilo je apni salman bhai er kothar majkhane kotha bola shuru kore den and nijer ekta opinion diye den. Eita ektu ashole birokto e lagse. Asha kori eita fix korben love,tushar bhai ke onek bhallage kintu ekta jinish onek chokhe portesilo je apni salman bhai er kothar majkhane kotha bola shuru kore den and nijer ekta opinion diye den eita ektu ashole birokto e lagse asha kori eita fix korben love,Mixed,3,41
Tshirts er color r skin color same Ami toh voy e paisilam eita ki pore Dekhi tshirt,tshirts er color r skin color same ami toh voy e paisilam eita ki pore dekhi tshirt,Mixed,3,17
"Try to maintain quality over quantity,recently onk consistent holeo vai ekta particular video te effort kom ditesen lgtese. Ey video er editingcinematography shb miliye khubi tarahura kore banaisen lgtese. Plz quality ta maintain korar try koriyen!",try to maintain quality over quantity recently onk consistent holeo vai ekta particular video te effort kom ditesen lgtese ey video er editingcinematography shb miliye khubi tarahura kore banaisen lgtese plz quality ta maintain korar try koriyen,Mixed,3,37
"Trekking experience bhalo, but foot blister hoye galo.",trekking experience bhalo but foot blister hoye galo,Mixed,3,8
"Travel er experience onek bhalo laglo, kintu akhon mone hocche jeno aro onek kichu kora dorkar, jeno budget beshi hoye geche.",travel er experience onek bhalo laglo kintu akhon mone hocche jeno aro onek kichu kora dorkar jeno budget beshi hoye geche,Mixed,3,21
"Train ta late, but scenery dekhe ekhon bhalo lagtese.",train ta late but scenery dekhe ekhon bhalo lagtese,Mixed,3,9
"Toy ta innovative, but materials ta safe na.",toy ta innovative but materials ta safe na,Mixed,3,8
Torr benduurr essiiss bidehethi bie kerrloo nemotreon kreenee ekno get to gather progreme kerbe nesschoy nemotreon thikk prebii,torr benduurr essiiss bidehethi bie kerrloo nemotreon kreenee ekno get to gather progreme kerbe nesschoy nemotreon thikk prebii,Mixed,3,18
"Tomar sathe thaka ta onek shukh, kintu akhon mone hocche jeno tumi dure chole jachho, jeno bondhutto ta komche jacche.",tomar sathe thaka ta onek shukh kintu akhon mone hocche jeno tumi dure chole jachho jeno bondhutto ta komche jacche,Mixed,3,20
"Tomar sathe dekha holo, kintu akhon mone hocche jeno aro onek kotha bola baki chilo, jeno time kom chilo.",tomar sathe dekha holo kintu akhon mone hocche jeno aro onek kotha bola baki chilo jeno time kom chilo,Mixed,3,19
"Tomar jonno onek kichu korchi, kintu mone hocche jeno tumi shegulo bujhte paro ni, jeno efforts gulo unnoticed hoye geche.",tomar jonno onek kichu korchi kintu mone hocche jeno tumi shegulo bujhte paro ni jeno efforts gulo unnoticed hoye geche,Mixed,3,20
toder theke grameenphone dakat holeo oder net services bhalo dei,toder theke grameenphone dakat holeo oder net services bhalo dei,Mixed,3,10
"Tnq vhaiya onk common paici question, kintu likhar time paini",tnq vhaiya onk common paici question kintu likhar time paini,Mixed,3,10
Tmi asholei babu. Pura video mac er gungan kore last e unclear kotha bolo,tmi asholei babu pura video mac er gungan kore last e unclear kotha bolo,Mixed,3,14
Tiffin er khabar bhalo chilo but eder jonne kheye shanti pelam na,tiffin er khabar bhalo chilo but eder jonne kheye shanti pelam na,Mixed,3,12
The reason a750 90 degrees jai coz intel ekono arc control panel e fan rpm curve add koreni. Yt the guide follow kore custom fan curve add kore dilei 70 degress er modde hold kore rakte pare easily. Halka undervolt korle arro lower. A750 is unbeatable if you know how to tweak things,the reason a750 90 degrees jai coz intel ekono arc control panel e fan rpm curve add koreni yt the guide follow kore custom fan curve add kore dilei 70 degress er modde hold kore rakte pare easily halka undervolt korle arro lower a750 is unbeatable if you know how to tweak things,Mixed,3,53
Thank you vai giveway er jonno. Amare diyen ekhono o ektao jiti nai atc o ditese apnio o no ektay jitlei ami boroloks hehe,thank you vai giveway er jonno amare diyen ekhono o ektao jiti nai atc o ditese apnio o no ektay jitlei ami boroloks hehe,Mixed,3,24
Thank you for the informative video. Kintu apnare website e apnara price update koren na kano?,thank you for the informative video kintu apnare website e apnara price update koren na kano,Mixed,3,16
Techland er uttara branch er product storage improvement dorkar! apnader web site e instock dekhay onk product e but outlet e gele bole je not available! fix this issue,techland er uttara branch er product storage improvement dorkar apnader web site e instock dekhay onk product e but outlet e gele bole je not available fix this issue,Mixed,3,29
"Teacher ta bhalo, but class ta khub boring.",teacher ta bhalo but class ta khub boring,Mixed,3,8
"Teacher bhalo porshay, kintu khub rude.",teacher bhalo porshay kintu khub rude,Mixed,3,6
"Tea ta flavorful, but temperature ta too hot.",tea ta flavorful but temperature ta too hot,Mixed,3,8
"Taskin oshadharon ball korlo, kintu onno bowler der performance hotashar chilo.",taskin oshadharon ball korlo kintu onno bowler der performance hotashar chilo,Mixed,3,11
"Taskin er spell dekhte moja laglo, kintu tar last over er run ta extra diye dilo",taskin er spell dekhte moja laglo kintu tar last over er run ta extra diye dilo,Mixed,3,16
Takeout e food bhalo but wait time onek beshi.,takeout e food bhalo but wait time onek beshi,Mixed,3,9
Taka mere dileo akhon valo,taka mere dileo akhon valo,Mixed,3,5
System ta valo na. Robi Airtel ar system valoo,system ta valo na robi airtel ar system valoo,Mixed,3,9
Sylhet board e common asche osusthotar karone likhte parini,sylhet board e common asche osusthotar karone likhte parini,Mixed,3,9
Sylhet board common painai apnader suggestions teke bangla first paper. Er por teke arr apnader suggestions follow kore ni. But ajk aschi class korte english second paper jonno,sylhet board common painai apnader suggestions teke bangla first paper er por teke arr apnader suggestions follow kore ni but ajk aschi class korte english second paper jonno,Mixed,3,28
"Sundor lagcee, but etto budget nai",sundor lagcee but etto budget nai,Mixed,3,6
"Store ta convenient, but staff gula rude.",store ta convenient but staff gula rude,Mixed,3,7
Stocks vlo player but sakib er level er nh,stocks vlo player but sakib er level er nh,Mixed,3,9
"Stadium er atmosphere onek shundor laglo, kintu ticket er dam onek beshi, mone hocche jeno afford kora jacche na.",stadium er atmosphere onek shundor laglo kintu ticket er dam onek beshi mone hocche jeno afford kora jacche na,Mixed,3,19
Ssc candidate nh tobu abbu ke bolle dibe kintu abbur business er kotha jni tai bolte perbo nh,ssc candidate nh tobu abbu ke bolle dibe kintu abbur business er kotha jni tai bolte perbo nh,Mixed,3,18
Split screen kora jai. App over app ta nai jodio,split screen kora jai app over app ta nai jodio,Mixed,3,10
Sobsomoy dui jon kei action a dekhi but aj k dui jon k aksathe bose golpo korte dekhe khub vhallaglo,sobsomoy dui jon kei action a dekhi but aj k dui jon k aksathe bose golpo korte dekhe khub vhallaglo,Mixed,3,20
Sobe kisu valo lagsca photo upload hoy na kano..,sobe kisu valo lagsca photo upload hoy na kano,Mixed,3,9
Sob vedio den but mrp bolen na mrp koile onek subidha hoi,sob vedio den but mrp bolen na mrp koile onek subidha hoi,Mixed,3,12
Sob Thik asa kintu robi offer gula r ekhn valo lage na,sob thik asa kintu robi offer gula r ekhn valo lage na,Mixed,3,12
Sob thik ache brightness kom,sob thik ache brightness kom,Mixed,3,5
Sob somoi vedio deki but kokono giveaway pailam na,sob somoi vedio deki but kokono giveaway pailam na,Mixed,3,9
Sob kso e vlo kinto akto slow,sob kso e vlo kinto akto slow,Mixed,3,7
Sob kico think asa. Kinto cpu cooler koi,sob kico think asa kinto cpu cooler koi,Mixed,3,8
Sob kico taei khoroc barai dice Sand many 5 taka cilo 10 taka kore dice. Nagadi valo sobai nagad use koren,sob kico taei khoroc barai dice sand many 5 taka cilo 10 taka kore dice nagadi valo sobai nagad use koren,Mixed,3,21
"sob kichui thik ache...bt app open korte hole data connection lage, ei 
jinish ta vlo lglo na",sob kichui thik ache bt app open korte hole data connection lage ei jinish ta vlo lglo na,Mixed,3,18
Sob hi bhalo. But food er dam anek basi,sob hi bhalo but food er dam anek basi,Mixed,3,9
Sob gulo short video te like done lava ogni jeno pai,sob gulo short video te like done lava ogni jeno pai,Mixed,3,11
Sob gula product a valo lagce. Bt ami toh 1 tw pabo na,sob gula product a valo lagce bt ami toh 1 tw pabo na,Mixed,3,13
Sob e thik ace but motherboard jodi msi b760 gaming plus wifi ta hoto tahole 16 kola purno hoto,sob e thik ace but motherboard jodi msi b760 gaming plus wifi ta hoto tahole 16 kola purno hoto,Mixed,3,19
Sob boardei common porse sudhu dhaka board ei paribarshik 2 ta chara kicchu common pore nai,sob boardei common porse sudhu dhaka board ei paribarshik 2 ta chara kicchu common pore nai,Mixed,3,16
Sms gadget theke ami phone ta paice asole tarar eid er jamelar jonno dite late hoyece sorry for everything. Love from sms gadget,sms gadget theke ami phone ta paice asole tarar eid er jamelar jonno dite late hoyece sorry for everything love from sms gadget,Mixed,3,23
"Smartwatch ta advanced, but straps ta uncomfortable.",smartwatch ta advanced but straps ta uncomfortable,Mixed,3,7
skitto sim akkothai darun..kintu bortomane networker problem hocce..Acarao ai sim a mb khub druto kate..Ar ami mone kori skitto sim a monthly pack a valo offer nia asha dorkar..Asha korci kortipokho bishoiti nia kaj korbe...,skitto sim akkothai darun kintu bortomane networker problem hocce acarao ai sim a mb khub druto kate ar ami mone kori skitto sim a monthly pack a valo offer nia asha dorkar asha korci kortipokho bishoiti nia kaj korbe,Mixed,3,39
sim ta amar kase onk valo lage kintu maje maje net problem kore..,sim ta amar kase onk valo lage kintu maje maje net problem kore,Mixed,3,13
sim er offer joss magar sim er net bainxudh quality er. Eitake improve kora dorkar.,sim er offer joss magar sim er net bainxudh quality er eitake improve kora dorkar,Mixed,3,15
"Shunen, ami apndr onk boro fan, tai bltese, apni jdi walton er laptop review den, doya kore tdr rma issue nia o ktha boilen, plz everyone boycott walton, oder moton baje warrenty service karoi nai, laptop er driver neoar jnno tara 300 tk dabi krse vai, aro kto kcu ase, jto shb abal vodai kcu bedi re bshai rkhe , bal gula kthao buje na oshikkhito murkho kmne di job pay ami buji na",shunen ami apndr onk boro fan tai bltese apni jdi walton er laptop review den doya kore tdr rma issue nia o ktha boilen plz everyone boycott walton oder moton baje warrenty service karoi nai laptop er driver neoar jnno tara 300 tk dabi krse vai aro kto kcu ase jto shb abal vodai kcu bedi re bshai rkhe bal gula kthao buje na oshikkhito murkho kmne di job pay ami buji na,Mixed,3,73
Shottti naki! jei faiza 2 mash por vedio dilo shei faiza naki 1ta vedio uploader 2 diner mathay new vedio die dilo ebhabei vedio upload korte thako btw university shesh?,shottti naki jei faiza 2 mash por vedio dilo shei faiza naki 1ta vedio uploader 2 diner mathay new vedio die dilo ebhabei vedio upload korte thako btw university shesh,Mixed,3,30
"Shopping mall ta boro chilo, but kichu pochondo holo na.",shopping mall ta boro chilo but kichu pochondo holo na,Mixed,3,10
"Shopping kore moja pelam, but bapar onek taka gelo.",shopping kore moja pelam but bapar onek taka gelo,Mixed,3,9
"Shopping e onek moja hoyeche, but pocket khaali hoye gelo completely.",shopping e onek moja hoyeche but pocket khaali hoye gelo completely,Mixed,3,11
"Shopping e khub moja hoyeche, kintu budget cross kore phelechi.",shopping e khub moja hoyeche kintu budget cross kore phelechi,Mixed,3,10
Shompod bhai apnie class nen! oi bhai er class kno ektu boring lageh,shompod bhai apnie class nen oi bhai er class kno ektu boring lageh,Mixed,3,13
"Shobai khub helpful, tarpor eo jinishta hote pare nai.",shobai khub helpful tarpor eo jinishta hote pare nai,Mixed,3,9
"Shobai ekhane bhalo, but khub gossip kore.",shobai ekhane bhalo but khub gossip kore,Mixed,3,7
Shob thik ache.kinto jodi reward point er exchange e internet ekto bariye dile valo hoto.,shob thik ache kinto jodi reward point er exchange e internet ekto bariye dile valo hoto,Mixed,3,16
Shob theke obak lage tomar views onek kom keno. Ami roj wait kori tomar kokhon 1 lakh subscriber hobe,shob theke obak lage tomar views onek kom keno ami roj wait kori tomar kokhon 1 lakh subscriber hobe,Mixed,3,19
Shob e valo kinto apnara skitoo recharge er option den nai tai best dite parlam na,shob e valo kinto apnara skitoo recharge er option den nai tai best dite parlam na,Mixed,3,16
"Shob e thik silo,, jodi incoming call history ta thakto tahole valo hoto",shob e thik silo jodi incoming call history ta thakto tahole valo hoto,Mixed,3,13
