sample_id,original_text,processed_text,label,label_id,token_count
215,"sob kichui thik ache...bt app open korte hole data connection lage, ei 
jinish ta vlo lglo na",sob kichui thik ache bt app open korte hole data connection lage ei jinish ta vlo lglo na,Mixed,3,18
218,Sob gula product a valo lagce. Bt ami toh 1 tw pabo na,sob gula product a valo lagce bt ami toh 1 tw pabo na,Mixed,3,13
220,Sob boardei common porse sudhu dhaka board ei paribarshik 2 ta chara kicchu common pore nai,sob boardei common porse sudhu dhaka board ei paribarshik 2 ta chara kicchu common pore nai,Mixed,3,16
221,Sms gadget theke ami phone ta paice asole tarar eid er jamelar jonno dite late hoyece sorry for everything. Love from sms gadget,sms gadget theke ami phone ta paice asole tarar eid er jamelar jonno dite late hoyece sorry for everything love from sms gadget,Mixed,3,23
222,"Smartwatch ta advanced, but straps ta uncomfortable.",smartwatch ta advanced but straps ta uncomfortable,Mixed,3,7
223,skitto sim akkothai darun..kintu bortomane networker problem hocce..Acarao ai sim a mb khub druto kate..Ar ami mone kori skitto sim a monthly pack a valo offer nia asha dorkar..Asha korci kortipokho bishoiti nia kaj korbe...,skitto sim akkothai darun kintu bortomane networker problem hocce acarao ai sim a mb khub druto kate ar ami mone kori skitto sim a monthly pack a valo offer nia asha dorkar asha korci kortipokho bishoiti nia kaj korbe,Mixed,3,39
224,sim ta amar kase onk valo lage kintu maje maje net problem kore..,sim ta amar kase onk valo lage kintu maje maje net problem kore,Mixed,3,13
226,"Shunen, ami apndr onk boro fan, tai bltese, apni jdi walton er laptop review den, doya kore tdr rma issue nia o ktha boilen, plz everyone boycott walton, oder moton baje warrenty service karoi nai, laptop er driver neoar jnno tara 300 tk dabi krse vai, aro kto kcu ase, jto shb abal vodai kcu bedi re bshai rkhe , bal gula kthao buje na oshikkhito murkho kmne di job pay ami buji na",shunen ami apndr onk boro fan tai bltese apni jdi walton er laptop review den doya kore tdr rma issue nia o ktha boilen plz everyone boycott walton oder moton baje warrenty service karoi nai laptop er driver neoar jnno tara 300 tk dabi krse vai aro kto kcu ase jto shb abal vodai kcu bedi re bshai rkhe bal gula kthao buje na oshikkhito murkho kmne di job pay ami buji na,Mixed,3,73
227,Shottti naki! jei faiza 2 mash por vedio dilo shei faiza naki 1ta vedio uploader 2 diner mathay new vedio die dilo ebhabei vedio upload korte thako btw university shesh?,shottti naki jei faiza 2 mash por vedio dilo shei faiza naki 1ta vedio uploader 2 diner mathay new vedio die dilo ebhabei vedio upload korte thako btw university shesh,Mixed,3,30
228,"Shopping mall ta boro chilo, but kichu pochondo holo na.",shopping mall ta boro chilo but kichu pochondo holo na,Mixed,3,10
231,"Shopping e khub moja hoyeche, kintu budget cross kore phelechi.",shopping e khub moja hoyeche kintu budget cross kore phelechi,Mixed,3,10
232,Shompod bhai apnie class nen! oi bhai er class kno ektu boring lageh,shompod bhai apnie class nen oi bhai er class kno ektu boring lageh,Mixed,3,13
233,"Shobai khub helpful, tarpor eo jinishta hote pare nai.",shobai khub helpful tarpor eo jinishta hote pare nai,Mixed,3,9
234,"Shobai ekhane bhalo, but khub gossip kore.",shobai ekhane bhalo but khub gossip kore,Mixed,3,7
235,Shob thik ache.kinto jodi reward point er exchange e internet ekto bariye dile valo hoto.,shob thik ache kinto jodi reward point er exchange e internet ekto bariye dile valo hoto,Mixed,3,16
236,Shob theke obak lage tomar views onek kom keno. Ami roj wait kori tomar kokhon 1 lakh subscriber hobe,shob theke obak lage tomar views onek kom keno ami roj wait kori tomar kokhon 1 lakh subscriber hobe,Mixed,3,19
237,Shob e valo kinto apnara skitoo recharge er option den nai tai best dite parlam na,shob e valo kinto apnara skitoo recharge er option den nai tai best dite parlam na,Mixed,3,16
238,"Shob e thik silo,, jodi incoming call history ta thakto tahole valo hoto",shob e thik silo jodi incoming call history ta thakto tahole valo hoto,Mixed,3,13
239,Shob e bhalo lagse sudhu notch ta chara!,shob e bhalo lagse sudhu notch ta chara,Mixed,3,8
240,Shb baba maak aktai onurodh chele ba meyeta apnr tai tak support koren pasher bashar shei vabi kih bolbe ata nia vabte vabte kew jeno nij shontank amra na harai ai shmy apnr aktu support tar jnno jotheshtho ojotha tak galmondo na kore tar pashe daraben asha kori,shb baba maak aktai onurodh chele ba meyeta apnr tai tak support koren pasher bashar shei vabi kih bolbe ata nia vabte vabte kew jeno nij shontank amra na harai ai shmy apnr aktu support tar jnno jotheshtho ojotha tak galmondo na kore tar pashe daraben asha kori,Mixed,3,48
242,Shamortho nei tobe imagine korte ar dekhte valo lage broh,shamortho nei tobe imagine korte ar dekhte valo lage broh,Mixed,3,10
243,"Serial ta addictive, but dialogue gula khub artificial.",serial ta addictive but dialogue gula khub artificial,Mixed,3,8
244,"Seminar ta informative, but duration ta unnecessarily long.",seminar ta informative but duration ta unnecessarily long,Mixed,3,8
247,Sei rokom onk valo kintu majhe majhe mirki uthe.. Jemon akhn uthse mirki,sei rokom onk valo kintu majhe majhe mirki uthe jemon akhn uthse mirki,Mixed,3,13
248,"Scrh er bepar ta true but low quality er case use korar jonno hoy. And shokkhomota harano bepar ta vul. 2011 theke phone use kore ashteci cover use kore ,kokhonoi performance drop dekhi nai. Now case chara use korar fole iphone r samsung user onekei mara jabe. Hat theke porle or bari khailei shesh. Case chara phone hayat 10 din case shoho 10 mash you choose",scrh er bepar ta true but low quality er case use korar jonno hoy and shokkhomota harano bepar ta vul 2011 theke phone use kore ashteci cover use kore kokhonoi performance drop dekhi nai now case chara use korar fole iphone r samsung user onekei mara jabe hat theke porle or bari khailei shesh case chara phone hayat 10 din case shoho 10 mash you choose,Mixed,3,66
249,"School er kaj onek bhalo laglo, kintu aro onek kichu change dorkar, mone hocche jeno system ta outdated.",school er kaj onek bhalo laglo kintu aro onek kichu change dorkar mone hocche jeno system ta outdated,Mixed,3,18
250,Sarvice ta valo lage... But maje maje app ta onek load niya kaj kore,sarvice ta valo lage but maje maje app ta onek load niya kaj kore,Mixed,3,14
251,"Samzone, walton xanon x20 amar kase mutamuti legese. But walton er uchit update deya kom pokke 2 years android update 2 years security update. R camera te improvement er proyojon ase",samzone walton xanon x20 amar kase mutamuti legese but walton er uchit update deya kom pokke 2 years android update 2 years security update r camera te improvement er proyojon ase,Mixed,3,31
254,Sam vai ami onakbar giveway ta participate koraci kintu kisu pai nai. In sha allah abar pabo,sam vai ami onakbar giveway ta participate koraci kintu kisu pai nai in sha allah abar pabo,Mixed,3,17
255,"Salary barse onek bhalo laglo, kintu akhon mone hocche jeno work-life balance kom.",salary barse onek bhalo laglo kintu akhon mone hocche jeno work life balance kom,Mixed,3,14
256,Sadi bhia thak mon kharap koiro nh aske harso to ki hoise akdin jitba inshallah r tmi to sale ranna j korte parso ati to onek ami to tao pari nh r faiza apu to mea manush so or rtaa valo hobe etaii savabhik so tmk santona dite comment a aslam cause bissas koro ami hoile eto tukuo partam nh r ami kno onek meo o ata parbe nh amr mone hoy. So chill dont worry we are with you,sadi bhia thak mon kharap koiro nh aske harso to ki hoise akdin jitba inshallah r tmi to sale ranna j korte parso ati to onek ami to tao pari nh r faiza apu to mea manush so or rtaa valo hobe etaii savabhik so tmk santona dite comment a aslam cause bissas koro ami hoile eto tukuo partam nh r ami kno onek meo o ata parbe nh amr mone hoy so chill dont worry we are with you,Mixed,3,80
258,"Roder alo onek shundor, kintu gorom ta eto beshi jeno skin jole jacche, baire berote oshubidha hocche.",roder alo onek shundor kintu gorom ta eto beshi jeno skin jole jacche baire berote oshubidha hocche,Mixed,3,17
259,Robi Sheba Valo bt network problem..,robi sheba valo bt network problem,Mixed,3,6
260,"Robi Network ato.. vlo o... joto na,, grameenphone a... Net all time sholw",robi network ato vlo o joto na grameenphone a net all time sholw,Mixed,3,13
261,Robi app ta sohoj Mone hoy. Airtel o Robi app same thakle valo hoto.,robi app ta sohoj mone hoy airtel o robi app same thakle valo hoto,Mixed,3,14
264,Review holo na roast holo bujhalm na,review holo na roast holo bujhalm na,Mixed,3,7
265,Review dhekte aschi esab fake natok kmn jani lage,review dhekte aschi esab fake natok kmn jani lage,Mixed,3,9
266,"Restaurant ta fancy, service ta khub slow, wait korte korte bor hoye gelo.",restaurant ta fancy service ta khub slow wait korte korte bor hoye gelo,Mixed,3,13
267,"Restaurant ta fancy, but service bhalo na",restaurant ta fancy but service bhalo na,Mixed,3,7
270,"Restaurant er kaj onek bhalo, kintu dam ta onek beshi, mone hocche jeno value for money kom.",restaurant er kaj onek bhalo kintu dam ta onek beshi mone hocche jeno value for money kom,Mixed,3,17
271,"Restaurant er decor ta fantastic, but food quality poor.",restaurant er decor ta fantastic but food quality poor,Mixed,3,9
272,"Restaurant er ambiance bhalo, but food ta onek costly.",restaurant er ambiance bhalo but food ta onek costly,Mixed,3,9
273,"Restaurant e dinner onek enjoy korlam, but ekta dish khub baje laglo.",restaurant e dinner onek enjoy korlam but ekta dish khub baje laglo,Mixed,3,12
274,"Resort ta luxurious, but service ta inconsistent.",resort ta luxurious but service ta inconsistent,Mixed,3,7
275,Reffar offsan vlo but 25 mb dine deoa hoto oita Chalu kora hok,reffar offsan vlo but 25 mb dine deoa hoto oita chalu kora hok,Mixed,3,13
277,"Rasta ghure khub moja pelam, kintu pocket khaali hoye gelo.",rasta ghure khub moja pelam kintu pocket khaali hoye gelo,Mixed,3,10
278,"Ranna korlam, test ta bhalo chilo, but beshi spicy hoye gechilo.",ranna korlam test ta bhalo chilo but beshi spicy hoye gechilo,Mixed,3,11
280,Rajshahi board a suggestions onojaye poreni. Taw alhamdulillah vlo krechi,rajshahi board a suggestions onojaye poreni taw alhamdulillah vlo krechi,Mixed,3,10
281,"Rajniti onek interesting, kintu aro onek kichu transparent hote hobe, mone hocche jeno accountability kom.",rajniti onek interesting kintu aro onek kichu transparent hote hobe mone hocche jeno accountability kom,Mixed,3,15
282,"Rain er sound ta peaceful, kintu rastar obostha ekhon kharap",rain er sound ta peaceful kintu rastar obostha ekhon kharap,Mixed,3,10
284,R akto hit dj korle aro valo lagbe.but onk valo dj koro tmi,r akto hit dj korle aro valo lagbe but onk valo dj koro tmi,Mixed,3,14
285,"r a vai vlo vabcilam app ta kintu open korle khali loading hoy r kono menu 
asena app open korlei dekhay app ti bkash somorthito app noy wrosted and 
waste time",r a vai vlo vabcilam app ta kintu open korle khali loading hoy r kono menu asena app open korlei dekhay app ti bkash somorthito app noy wrosted and waste time,Mixed,3,31
286,Puraton version valoi chilo.4tk 512mb for 4 hour akhon ar nei,puraton version valoi chilo 4tk 512mb for 4 hour akhon ar nei,Mixed,3,12
287,Prothome vlo chilo ekhn ekdom baje hoye geche,prothome vlo chilo ekhn ekdom baje hoye geche,Mixed,3,8
289,"Promotion peyechi, kintu akhon mone hocche jeno responsibilities beshi hoye geche.",promotion peyechi kintu akhon mone hocche jeno responsibilities beshi hoye geche,Mixed,3,11
290,"Project tar concept ta unique, but execution ta flawed.",project tar concept ta unique but execution ta flawed,Mixed,3,9
291,"Project ta complete kore khushi, kintu deadline beshi pressure chilo.",project ta complete kore khushi kintu deadline beshi pressure chilo,Mixed,3,10
292,"Program ta khub engaging, but lunch ta onek delayed.",program ta khub engaging but lunch ta onek delayed,Mixed,3,9
294,Price r ektu kom hole valo hoto,price r ektu kom hole valo hoto,Mixed,3,7
296,Price ekhtu kom hoye gelo na zaman vai apnar sathe manalo na next time arekhtu increase kora uchit,price ekhtu kom hoye gelo na zaman vai apnar sathe manalo na next time arekhtu increase kora uchit,Mixed,3,18
297,Previous app tai Valo chilo aei apps take aro sundor kore guchano jeto. By the way Good Job,previous app tai valo chilo aei apps take aro sundor kore guchano jeto by the way good job,Mixed,3,18
298,Poysa nei. Kintu dekhte valo lage,poysa nei kintu dekhte valo lage,Mixed,3,6
299,Poth chola enjoyable kintu ekhon je paa betha shojjo hocche na,poth chola enjoyable kintu ekhon je paa betha shojjo hocche na,Mixed,3,11
300,"Porer bar parle haringhata r food truck oo try korte paren. Acropolis mall er opposite ee,nothing special but pretty affordable bhalo thakben",porer bar parle haringhata r food truck oo try korte paren acropolis mall er opposite ee nothing special but pretty affordable bhalo thakben,Mixed,3,23
302,"Poor batting from bangladesh, karim janat onek bhalo bowl korse",poor batting from bangladesh karim janat onek bhalo bowl korse,Mixed,3,10
303,"Police er kaj onek bhalo laglo, kintu area te abar ekta chor dhora porlo, nirapotta niye abar tension hochche.",police er kaj onek bhalo laglo kintu area te abar ekta chor dhora porlo nirapotta niye abar tension hochche,Mixed,3,19
305,"Player der performance onek bhalo laglo, kintu referee er decision niye onek question ache, mone hocche jeno unfair lagche.",player der performance onek bhalo laglo kintu referee er decision niye onek question ache mone hocche jeno unfair lagche,Mixed,3,19
306,"Player der dedication onek bhalo laglo, kintu injury er jonno abar onek tension hochche, mone hocche jeno recovery hobe kokhon.",player der dedication onek bhalo laglo kintu injury er jonno abar onek tension hochche mone hocche jeno recovery hobe kokhon,Mixed,3,20
307,"Plane ticket ta onek costly chilo, but flight ta worth the price",plane ticket ta onek costly chilo but flight ta worth the price,Mixed,3,12
308,"Pizza ta tasty, but delivery onek late.",pizza ta tasty but delivery onek late,Mixed,3,7
309,"Pizza ta bhalo chilo, but crust ta beshi thin.",pizza ta bhalo chilo but crust ta beshi thin,Mixed,3,9
310,"Pixel 5 nie kono review nai kno, thakle help hoto",pixel 5 nie kono review nai kno thakle help hoto,Mixed,3,10
311,"Phone ta khub fast, but display brightness ektu kom.",phone ta khub fast but display brightness ektu kom,Mixed,3,9
312,"Phone ta khub expensive, but camera quality ta average.",phone ta khub expensive but camera quality ta average,Mixed,3,9
314,"Phone ta charge hoyeche, kintu internet ta chalche na.",phone ta charge hoyeche kintu internet ta chalche na,Mixed,3,9
316,"Phone er camera bhalo, but memory ektu kom.",phone er camera bhalo but memory ektu kom,Mixed,3,8
318,"Phone die gym korar bepar ta jai hok,sundor phone er sundor review",phone die gym korar bepar ta jai hok sundor phone er sundor review,Mixed,3,13
319,phone balo but brand value matter koray,phone balo but brand value matter koray,Mixed,3,7
321,Pdf paici but agula anwar dile valo hoito,pdf paici but agula anwar dile valo hoito,Mixed,3,8
322,Pcb review korlo naki roast korlo konta thik bujhlam na,pcb review korlo naki roast korlo konta thik bujhlam na,Mixed,3,10
323,Pcb bd always quality ka support kore but taser sponsor dot internet sob theke joghono service de. Gaming to dur youtube o smooth chole na,pcb bd always quality ka support kore but taser sponsor dot internet sob theke joghono service de gaming to dur youtube o smooth chole na,Mixed,3,25
324,editing bhaloi but Pc diye eidting dekhale aro beshi bhalo hoy,editing bhaloi but pc diye eidting dekhale aro beshi bhalo hoy,Mixed,3,11
325,"Party te onek moja hoyeche, kintu erpor pet kharap.",party te onek moja hoyeche kintu erpor pet kharap,Mixed,3,9
326,"Party te jaowa chilo, jaya ni, but khub enjoyable sound hocche.",party te jaowa chilo jaya ni but khub enjoyable sound hocche,Mixed,3,11
