Sentence,Label
"Party ta bhalo organize holo, but onek taka lagse.",3
"Party ta bhalo organize holo, but food ta khub kom porlo.",3
"Park ta well-maintained, but facilities ta limited.",3
"Park ta beautiful, but playground ta unsafe.",3
"Panchagarh, er Tetulia theke bolci... Apnader subida valo ace Kintu ami bebohar korte parci na... Akhane apnader kno Agent nei Tai chai duto amar alakai niye asa hok",3
paltu app.. age valo celo,3
"Painting tar colors vibrant, but proportions ta accurate na.",3
Pabo na janar por o comment kori,3
Onnolevel er bujhanor style kisu kisu overrated teacher achen easy jinis bujhay ber ber but ei channel er prottek teacher underrated asole eapnar a million viewers deserve koren honestly bolte gele,3
"Onno dish ta bhalo chilo, but ami pura enjoy korte parlam na.",3
Only processor bade sob kisui normal,3
Onk vlo app kintu balance transfer korar system ta thakle bes valo hoto..,3
Onk vlo akta app kintu gp point offer ta bondho kore r komiye thik kora hoy nai amader sathe..,3
onk valo offer kintu onk somai 1gb kom takai paoya jaina,3
onk valo but protidin 50 mb dile valo hoto,3
onk valo but protarok ar kas a dora keyc akber,3
onk valo bt basir vag somoy link busy thake plz network r o srtong koren,3
Onk valo apps bt ami apps dukta partaci kno,3
Onk valo apps ami onk upokrito ai apps dia bt amader aro help hoto jodi amra ekhan theke loan apply korte partam jeta city bank and bkas er joint eq dicce jeta amra paccina,3
Onk valo akta app App diye account kulle bonus dei nah,3
Oneplus 8 use kortase 2 year dhore. Allah er rohomote 3ta white line porsilo. Display paltaiya custom rom e disi dour ekhn alhamdulillah valo asi,3
Onekei video up dice ei event nia but sobar ta bad dia apnader video dekhtesi,3
Onek valo kintu kom takar shob Internet pack hole aro vlo hobe kom takai beshi Internet hle onk vlo hoyto,3
onek valo ekta app. amar onek kaje lage. but the prise off internet pack is soo costly,3
Onek valo but bKash Theke recarge problem hoy,3
onek valo but akto akto problem kore,3
Onek valo app services onek valo but kisu kisu problem hoi,3
onek valo .app kintu dhukte gele taka ba mb lage,3
Onek onek valo .......... But.... R kiccu komu na,3
"Onek kosto diye ei jaygata te eshechi, kintu akhon mone hocche jeno shei kosto gulo bhule gechi.",3
Onek bhalo. tobe aro bhalo hoto jodi mb chara ai app ti jodi dekha jeto,3
"Office space ta modern, but ventilation ta poor.",3
"Office er environment onek shundor laglo, kintu akhon mone hocche jeno aro onek kichu kora dorkar, jeno teamwork improve hobe.",3
"Office environment bhalo, but colleagues er shathe bondho hoye uthte parlam na.",3
"Office a shobai khub friendly, kintu HR beta bhalo manush na",3
Offer valo...kinto kinarshomoy amar balance a taka thakar por o bkash nagad ba rocket theke recharge korte bole ,3
offer pai na kano valo but app ta valo e,3
Offer gulo surutey bhalo chilo tai by mistake 5 rate diya disilam akhon dekhy 3 dine ak gbr dam pray 40 taka,3
NT pay na..but paile bhalo,3
Not Exceptional... Vebechilam Hoyto Onno kono Phoner maddhomew Use kora Jabe but Hocce nah.. But Overall Valoi bola jete pare.. But Arektu developed hole Onektai valo laghbe..,3
Not bad. Ontoto tecnor theke valoase i like this phone,3
Nogode sob hocce khub valo laglo kintu Polli bidut bill ar options nai,3
"Nogod amne valo holeo,,tader kono live cet kora jay na,,and ta der sathe jogajog onek problem.",3
"Nice ofpar gd,, but grame nat solo jodi valo nat thak too tahole onak valo hoite amder jonno.. Tobow5… dilam nice love u",3
Nice app kinto tk kom korin mb bashi den,3
Nice app ata Bhalo kintu Tumi kalo,3
"New watch ta stylish, but strap ta comfortable na.",3
"New updete valo hoy nai ager tai valo silo call list dekha jay na plz ager 
option gula den",3
"New song ta interesting laglo, but lyrics ta beshi simple.",3
"song ta catchy, but video ta khub average.",3
"shoes ta stylish, but pore onek tight lagche.",3
"New shoes ta stylish, but ektu slippery lagche.",3
"New shirt ta stylish, but color fade hoye gelo dhobar por.",3
"phone ta khub stylish, kintu fingerprint er kono option nai.",3
"New phone ta khub stylish, but battery backup kharap.",3
"phone ta fast, but battery backup ta khub kom.",3
"phone ta bhaloi lagtese, but battery backup onekta kharap",3
"New laptop kinechhi, performance onek fast, but display color kharap.",3
"New hairstyle ta porikha korlam, bhalo mone holo kintu amake manaynai",3
"New clothes ta stylish chilo, but fitting perfect hoye nai.",3
"New book ta onek valo, but font size onek chhoto.",3
"New app ta interesting, but user interface complex.",3
"Netar kaj niye onek asha chilo, kintu akhon mone hocche jeno sheta puro hoyni, promises gulo fulfill hoyni.",3
"Netar bhashon onek inspiring chilo, kintu kaj holo ki? Mone hocche jeno promises gulo puro hoyni.",3
"Net Speed khubii kom pai Shudhu Internet er jonno Airtel sim bebohar kori Onno kuno sim e ei offer pai na 30 Day 45GB 398TK Ei ta offer amar khub valo lage Jodio net speed kom pai ki ar korar kosto kore chalano lage Sim e Data pack prothom koydin mutamuti valo chole,, 5-7 Din por net speed khub beshi slow hoye jay Airtel ke ei bepare ektu su dristi dewar onurudh roylo",3
Nc.but update dao ato vlo lage na,3
Name tai just pochondo holo na everything else is fine,3
Nagad support Valo na service valo,3
Nagad onek valo...sudu palli biddut bill chalu krle bKash thaka nagad a chola asbo......,3
Nagad app ta vlo kintu nagad er customers service ato ato ato poriman a baje ta vashay prokas kora jabe na..ami ak prokar birokto hoye gaci..,3
"Mymensingh tehke dehktsi bhai, first peper e etto kotin mcq asche common porenai ekhn 2nd pepeer e asei nki",3
Mymensing bord e kuno komon pore nai. Alhamdulillah porikha kintu onek valo hoise,3
Mygp valo akta app but kom dhami offer ba Internet paooa jaina shob bashi dham,3
Mygp app khub valo akta app but Flexiplan teke 20MB 7din ar jonno kinar option ta remove kora tik hoy nai.7din ar jonno o low pack rakhar dorkar silo.akhn mb mayde barate 40taka lage.je jagat 10taka holei hoy.Change korle Gp sim user der jonno valo hotho,3
"my palan ta valo na, gp ta valo",3
My Gp Akta Vlo Apps But Amar Pocondo Na Tar Karon Amar Sim Jodi Oi Phone Na Thake Tobe Amra My Gp Apss Use Korte Pari Na Jodi Amar Phone Hariye Jay Tobe Amra Amder Sim Nioyontron Korbo Kamon Kore???,3
mutamuti valo ekta mobile. Shudu update na deya ta valo lage nai,3
Mutamuti valo but phone sms Diye robi beimani kore,3
Muta muti valo but majhe moddhei network problem dekha jai. Tai network r o update koren,3
"Music video ta eye-catching, but gaan ta ekdom boring.",3
"Music video ta dekhte bhalo, gaan ta ekdom mone thake na, ekbar shunei bhuye gelo.",3
Music er dorkar asholei nai. Ar tobuo jodi dite baddho thaken tahole non offensive smooth kichu diyen. Bgm mandatory na. Kintu jodi den tasteful dile bhalo lagbe,3
"Museum er exhibits unique, but entry fee ta expensive.",3
Murgir ar gorur mangso ki ak jinis naki? normally gorur mangso moja e hoy,3
"Movie tar plot ta intriguing, but acting average.",3
"Movie ta suspenseful chilo, but ending ta flat.",3
"Movie ta hit, but story ta amar kache ekdom logical na.",3
"Movie ta funny chilo, but story ta kono sense make korenai.",3
"Movie ta entertaining chilo, but second half onekta drag korlo.",3
"Movie ta entertaining chilo, but acting besh average.",3
"Movie ta blockbuster, but critic review gula khub negative.",3
"Movie ta action packed, but story ta baaje..",3
Mottamtti..atto bashi valo offer nai,3
Motamoti valo Add money hoina,3
Motamoti balo asha kori next a tara aro balo kishu dibe,3
Mota muti valo..kintu kono kom di ofar nai,3
"Mota moti service vloi, bt high ret",3
Mobile phone diye gaming diye moja lage na ar phone long time game khelar jonno thik o na er theke amr pc onk valo lage,3
Mobile case ta shundor but tekshoi na,3
"Mobile a sound ashe na but tv te dektesi sound ase, ki hoilo!",3
"Messi er goal ta ekdom extraordinary chilo, kintu tar team mates gulo properly support dite parlo na.",3
Mediatek dimensity 7050 vai youtube subscribe korci tiktok e o korci. But instagram nai tai follow dite pari nai. Jodi o giveaway ta ami pabo na tao comment korlam. Love you tuser vai,3
Mazemodhe vabi onnnoromok pathshalaudvashunmesh eder teacher kono avab nei. Kintu kano regularly class neya hoy na,3
"Match ta onek exciting chilo, kintu amader team haraye geche, mone hocche jeno kichu ekta kom chilo.",3
"Match ta interesting chilo, but amader team harlo.",3
"Match er result darun chilo, kintu Indian batting aro valo korte parto",3
Marine Drive onek shundor but ride gula onek costly,3
"Mannerless. Etodin video deklm, like korlam share korlam comment korlam. Varsity ekta hi dilam. Dekhe o na dekhar vaan korse, eto ahonkar thakbe na besi din. 2 din er boiragii hoise khaite khaite",3
Mama etake panipuri bole ami eshe fuchka fuchka korle apnarai bolten  Review to ditei janen na at least dish er naam ta to jene nen  Jak Entertainment er jonno dhonnobad,3
Majhe slow hoye jay bt onk valo useful,3
Majhe motamoti views hoto ekhon ekdom nai 0 views sudhu last 3 din khub e kharap lagce vaiya please kicu bolun keno ei obostha. R vaiya apira sobai ei choto bon k support korun,3
Majhe majhe net slow kaj kore but valo,3
"Majhe majhe kaj kore na. Specially jokhon khub dorkar tokhon Echara thik ase, valo app",3
maje maje distap daii...ta cara onk vlo,3
Main prblm ta hocce . Amr ammur sim e ammu mb tolena othoco sei sim e always valo valo offer ase ar ami jei sim a Always mb tuli sei sim e kono valo offer ase nah . Ar MB er price eto basi rakhcen kn apnara ?? Bangla link tarpor Robi ara koto Kom dam e valo valo offer dei tader moto offer dite paren nah?? (Net connection is Always 4G full pai . Net connection er dik diye kono prblm nai),3
Magnetic belt ta hat thkay khulay jay karo sathay hand a gosha oaglay. But wh ta very nice and good,3
Lovly but cost beshi newa hochche..apnera aro kichu kom nite parle valo hoyto.. ar ata shudu amar ovijog na onek e a ovijog korche,3
Loved the vlog bhai! ajke porjonto celica te ride dilen nah,3
"Love you vai,giveway winer hoile onek khusi hoitam",3
Long time use korar jonno eta valo hobe ki?,3
Lone star manei steak,3
Lol. Oneplus buds z2 onek beshi valo loool hailou rs4 plus onek beshi valo,3
Lol to eto boro boro notch thaka sotteo manus iphone posondo kore kn ? ashol kotha holo jar jmn choice,3
Lol ami kalkei intel er graphics card er review khujtecilam ar ajkei peye gelam xd,3
"Lokera safe, kintu police er kaj niye abar onek question ache, mone hocche jeno transparency kom.",3
"Litton er innings mon joy koreche, kintu Indian bowlers khub beshi challenging chilo na",3
"Litton er fifty valo lagse, kintu century korte na paray mon kharap laglo",3
"Litton darun batting korlo, kintu tar catch miss ta khub e dukkhokor chilo",3
Liton ki t20 khla nki test match khlta namsa. Khli tamim ar balai strike rate dekha. Tamim ar bikolpo bangladesh jibono paba na,3
Liton das er samne oteh pl kora gelo na. Kbe shikbi vhy. Ekto sensible hole ki hoi?,3
Liton ai short bol a bar bar porastho hoi. Liton ar uchit ai boler khetre betting atyle change kora,3
"Like argentina vs brazil iphone is alaways best for gaming amoled not for gaming also hiting and damage display,akta somoy samsung e pubg khela ami sesh display tai nosto hoye geche",3
Liberty air 2 pro ta onek valo lagca toba nayer samortho nai,3
Lenovo g2420 23. 8 review korle valo hoto,3
Lava 2 er prosesor motamoti,3
Last update porai falto... Agey khob valo chilo....,3
Last time tiktoker na nilei best video hoito,3
"Last over amar heart attack hoye jeto vai, last 2 ball ami dekhini erpor eshe dekhi jite geche",3
Laptop ta onk valo. But amr sondeho hosse ata ki ado official. Ai laptop sober kase nai. Jemon rayans ar kase nai. Rayans to onk boro shop. Aber akoi laptop just graphics 3050 oitar dam 119 k. Aita 90k. Sodu ki akta graphics ar jonnoi 30 k besi hoi dam ?onk posno mathai gurtase. Asa kori apne akta valo solution diben. Abr bole 90 k jeta ata baharain ar 119 k jeta hoita usa. Kisui buji nai asa kori ripley pabo,3
"Laptop ta new, but keyboard ta ekdom comfortable na",3
"Laptop ta naya kinechi, ar kichu kichu feature khub baje hoyeche.",3
"Laptop ta lightweight, but performance slow.",3
"Laptop ta khub powerful, but overheating problem ache.",3
"Laptop ta fast, ar color bhalo laglo na kintu.",3
"Laptop er performance bhalo, but display ta average.",3
Labib rahat a anen vaiya,3
"kyc submit kora aktu jhemela..tachara,khub valo",3
Kubi valo laglo bisesh kore tws ta tobe ato tk na thakar karone nite parbo na,3
Kub valo.oshadaron mb balance.but prb ta holo sim r paoia jassana bograi.,3
Kub valo...but arro offer add kora uchit,3
kub valo... update vesi vesi dite hoy!!!,3
Kub valo bt go point khub kom,3
Kub akta valo hoy ni app kulta onak somoy hosca tar porau mota mote valo,3
Kotodin pore ayon vaia ke dekhlammashallah big fan vaia. Sei 2020 theke udvash er online course e apnar class kortesi but akhn o samnasamni dekha hoy nai in sha allah dekha hbe apnar sthe,3
Koto tk. Nican vai ata promote korar jonne,3
Kota theke kinsen link dan please,3
Kopal kharap hoile ki r suggestions kaj kore?jai hok chesta to korboi. Onk hard question hoise ajk. R hard guardo hoise,3
Kom tky vlo kichu provide koren apnara bt pblm ta holo j kono pack er meyad khubi kom smy kno den apnra aktu time ba smy baraiya dite paren na..???,3
Kom tky vlo kichu provide koren apnara bt pblm ta holo j kono pack er meyad khubi kom smy kno den apnra aktu time ba smy baraiya dite paren na..???,3
Kolkata te ota fuchka e bole,3
Kokhono use kora hoy nai ei brand ta. Gift hisabe paile kharap hoito na,3
Koidin valoi speed paici tarpor ar nai 4g mb kineo hoi na browse e kora jai na youtube o ase na ar download to korai jai na,3
Kitchen dekhe atleast onk boro namjada restaurant er kichen theke onk besi cleaned mone holo,3
"kisudin agey valo chilo, WiFi connection dia use korte partam..now totally rubbish. Faltu bisoy,jey gp er data connection dia use korte hobe. Nil chash/ NiLkor",3
Kisu porinai porle partam sob kisu ashce,3
Kisu din jabot kum gp sim a network problem dise so bad age amder area gp sim er service kum valo silo,3
Kisu din agaw onek valo cilo..but now net e pai na..onek kharap lage ato GB net kena sottaw kaj korte pari na..,3
Kire tmr shomossa ki amne Prottekdin ekta ekta pic up diteso. R koto shundor hova tmi,3
Kire 1mass porpor koi thake achosss fiza,3
Kintu dam ta besi mone holo. Janina. Tobe apnar vdo as usual refreshing,3
Kichui common pore ni. But apnader recommendations follow kore alhumdulillah onek valo hoyeche exam,3
"Kichu bhalo news pelam, pore aro kichu complication chole aslo.",3
kichoi nai ei version a old tai onek valo,3
kichoi nai ei version a old tai onek valo,3
Kiccue common pore niy but alhamdulillah exam balo hoi c,3
Kibabe bhorty hobo vaiya? koto tk lagbe etu taratari jante parle valo hoto,3
Ki vaya tk koto kailen age valo vabsilam akhn dekhi tk kaya revew den 25k best ph lool,3
Ki r bolbo dekhei jai,3
Ki phone use korben ba korbo amar ba apnar cheder khushi,3
Ki ki bebohar korsen ei gula jodi description a likhe diten tahole valo hoto,3
Ki keno kibhabe er video khub bhalo lage! please continue this type of collaboration,3
Ki clss den grap chara kichu common pore nai,3
Ki camera diye video korsen,3
Khun valo easy ekta app...kintu amr ai phn ee app ami amr ammar account taw log in kresilm ejonno amr app r open hcce na erorr code dekassse plzzz problem ta solved chai plz plz plz plz,3
